,customer_id,offer_id,offer_received,offer_viewed,offer_completed,time_received,time_viewed,time_completed,offer_duration
3294,815,1,1.0,1.0,0.0,336,366,0,168
3295,815,2,1.0,1.0,0.0,576,594,0,120
3296,815,6,1.0,1.0,1.0,0,6,48,168
3297,815,9,2.0,2.0,0.0,408,408,0,120
3299,816,5,1.0,0.0,1.0,336,0,492,240
3300,816,6,2.0,2.0,2.0,0,54,156,168
3301,816,8,1.0,1.0,0.0,576,588,0,72
3303,817,1,1.0,1.0,0.0,504,516,0,168
3304,817,5,1.0,0.0,0.0,408,0,0,240
3305,817,7,1.0,1.0,0.0,168,210,0,240
3306,817,10,1.0,0.0,0.0,576,0,0,168
3308,818,1,1.0,0.0,1.0,504,0,528,168
3309,818,4,1.0,0.0,1.0,168,0,234,168
3310,818,5,1.0,0.0,1.0,576,0,606,240
3311,818,7,1.0,1.0,1.0,408,408,408,240
3312,818,9,1.0,1.0,1.0,0,54,72,120
3314,819,2,1.0,1.0,1.0,336,336,384,120
3315,819,3,1.0,1.0,0.0,408,486,0,96
3316,819,10,1.0,1.0,0.0,168,330,0,168
3318,820,1,2.0,2.0,1.0,0,12,546,168
3319,820,2,1.0,1.0,1.0,408,414,486,120
3320,820,6,1.0,1.0,1.0,336,342,342,168
3322,822,5,2.0,2.0,2.0,168,384,390,240
3323,822,9,1.0,1.0,1.0,408,420,486,120
3324,822,10,1.0,1.0,1.0,576,588,618,168
3326,823,5,2.0,1.0,2.0,168,300,240,240
3327,823,6,1.0,1.0,1.0,504,516,540,168
3328,823,7,1.0,1.0,1.0,336,348,456,240
3329,824,1,1.0,1.0,0.0,336,366,0,168
3330,824,2,1.0,1.0,0.0,0,6,0,120
3331,824,5,1.0,0.0,0.0,576,0,0,240
3332,824,6,1.0,1.0,0.0,504,516,0,168
3334,825,4,1.0,0.0,0.0,336,0,0,168
3335,825,9,1.0,1.0,0.0,576,606,0,120
3336,825,10,1.0,0.0,0.0,504,0,0,168
3338,826,1,1.0,1.0,1.0,504,570,606,168
3339,826,2,1.0,1.0,1.0,168,168,198,120
3340,826,7,1.0,1.0,1.0,576,606,606,240
3341,826,9,2.0,2.0,2.0,336,336,354,120
3342,826,10,1.0,0.0,1.0,0,0,0,168
3344,827,2,1.0,1.0,1.0,576,576,576,120
3345,827,5,1.0,0.0,1.0,336,0,426,240
3346,827,6,1.0,1.0,1.0,408,408,420,168
3348,828,1,1.0,1.0,0.0,168,174,0,168
3349,828,2,1.0,1.0,1.0,0,0,24,120
3350,828,3,1.0,1.0,0.0,504,510,0,96
3351,828,7,1.0,1.0,1.0,408,408,468,240
3353,829,1,1.0,1.0,1.0,576,594,624,168
3354,829,4,1.0,1.0,1.0,0,126,84,168
3355,829,7,1.0,1.0,1.0,168,192,366,240
3356,829,9,2.0,2.0,2.0,336,348,366,120
3357,829,10,1.0,1.0,0.0,408,414,0,168
3359,830,2,2.0,2.0,0.0,168,258,0,120
3360,830,3,1.0,0.0,0.0,504,0,0,96
3361,830,5,1.0,1.0,0.0,576,708,0,240
3362,830,6,1.0,1.0,1.0,408,414,468,168
3363,830,10,1.0,1.0,0.0,0,132,0,168
3365,831,4,1.0,1.0,1.0,0,72,42,168
3366,831,7,1.0,1.0,1.0,336,366,408,240
3367,831,9,1.0,1.0,1.0,168,204,210,120
3369,832,1,1.0,1.0,0.0,168,174,0,168
3370,832,6,2.0,2.0,2.0,0,66,144,168
3371,832,8,1.0,1.0,0.0,336,342,0,72
3372,832,9,1.0,1.0,1.0,408,408,528,120
3374,833,2,2.0,2.0,2.0,0,36,90,120
3375,833,3,1.0,0.0,0.0,504,0,0,96
3376,833,8,1.0,1.0,0.0,408,432,0,72
3378,834,2,1.0,1.0,0.0,0,0,0,120
3379,834,4,2.0,2.0,0.0,168,324,0,168
3380,834,8,1.0,1.0,0.0,504,528,0,72
3382,836,2,1.0,1.0,1.0,0,36,84,120
3383,836,8,1.0,0.0,0.0,576,0,0,72
3384,836,10,1.0,1.0,1.0,168,168,180,168
3386,839,2,1.0,1.0,0.0,336,336,0,120
3387,839,4,2.0,2.0,1.0,168,180,192,168
3388,839,8,1.0,1.0,0.0,408,444,0,72
3390,840,5,1.0,1.0,0.0,504,576,0,240
3391,840,7,1.0,1.0,1.0,0,18,48,240
3392,840,8,1.0,1.0,0.0,168,180,0,72
3393,840,9,2.0,1.0,1.0,336,408,366,120
3395,843,5,1.0,0.0,0.0,504,0,0,240
3396,843,9,1.0,1.0,0.0,168,180,0,120
3397,843,10,1.0,1.0,0.0,408,444,0,168
3399,844,2,2.0,2.0,2.0,0,0,6,120
3400,844,5,1.0,1.0,1.0,576,714,606,240
3401,844,6,1.0,1.0,1.0,504,528,528,168
3402,844,9,1.0,1.0,1.0,408,408,486,120
3403,844,10,1.0,1.0,1.0,168,174,222,168
3405,845,3,1.0,0.0,0.0,576,0,0,96
3406,845,5,1.0,0.0,0.0,0,0,0,240
3407,845,7,1.0,1.0,1.0,336,342,342,240
3408,845,8,1.0,1.0,0.0,168,168,0,72
3409,845,10,1.0,0.0,1.0,408,0,414,168
3411,846,3,1.0,0.0,0.0,504,0,0,96
3412,846,4,1.0,0.0,1.0,408,0,570,168
3413,846,5,2.0,0.0,1.0,336,0,684,240
3414,846,6,2.0,2.0,2.0,0,24,18,168
3416,848,3,1.0,0.0,0.0,408,0,0,96
3417,848,6,2.0,2.0,1.0,0,30,360,168
3419,849,2,1.0,1.0,0.0,168,168,0,120
3420,849,6,1.0,1.0,1.0,576,630,702,168
3421,849,7,2.0,2.0,1.0,0,6,462,240
3422,849,8,1.0,0.0,0.0,504,0,0,72
3424,850,2,2.0,2.0,0.0,336,372,0,120
3425,850,3,1.0,0.0,0.0,0,0,0,96
3426,850,6,1.0,1.0,0.0,408,426,0,168
3427,850,9,1.0,1.0,0.0,504,516,0,120
3429,851,5,3.0,2.0,2.0,0,72,456,240
3430,851,7,1.0,1.0,1.0,408,450,456,240
3431,851,9,1.0,1.0,1.0,168,192,204,120
3432,852,1,1.0,1.0,0.0,576,612,0,168
3433,852,2,1.0,1.0,0.0,0,0,0,120
3434,852,3,1.0,1.0,0.0,408,408,0,96
3435,852,10,1.0,1.0,0.0,168,186,0,168
3437,854,1,1.0,1.0,1.0,0,0,96,168
3438,854,4,1.0,1.0,0.0,576,636,0,168
3439,854,10,1.0,1.0,1.0,336,552,426,168
3441,856,4,3.0,3.0,3.0,0,36,72,168
3443,857,3,2.0,2.0,0.0,336,372,0,96
3444,857,9,1.0,1.0,0.0,408,426,0,120
3446,858,1,1.0,1.0,1.0,336,342,342,168
3447,858,3,1.0,1.0,0.0,576,588,0,96
3448,858,7,1.0,1.0,1.0,0,12,72,240
3449,858,8,2.0,0.0,0.0,408,0,0,72
3450,858,10,1.0,0.0,1.0,168,0,198,168
3452,859,4,1.0,0.0,1.0,576,0,678,168
3453,859,6,1.0,1.0,1.0,0,48,66,168
3454,859,7,1.0,1.0,1.0,408,414,426,240
3455,859,8,2.0,2.0,0.0,336,336,0,72
3456,859,9,1.0,1.0,1.0,168,180,168,120
3458,860,4,1.0,0.0,0.0,0,0,0,168
3459,860,5,1.0,0.0,0.0,168,0,0,240
3460,860,6,2.0,2.0,0.0,336,360,0,168
3462,861,1,1.0,1.0,1.0,504,546,624,168
3463,861,5,1.0,0.0,1.0,408,0,624,240
3464,861,10,1.0,0.0,1.0,0,0,12,168
3466,862,1,1.0,1.0,1.0,168,216,240,168
3467,862,2,1.0,1.0,1.0,336,396,456,120
3468,862,4,1.0,0.0,1.0,504,0,546,168
3469,862,7,2.0,1.0,2.0,0,12,78,240
3470,862,8,1.0,1.0,0.0,408,492,0,72
3472,863,3,1.0,1.0,0.0,576,612,0,96
3473,863,6,1.0,1.0,0.0,408,414,0,168
3474,863,8,1.0,1.0,0.0,0,24,0,72
3476,864,1,1.0,1.0,1.0,0,0,168,168
3477,864,3,2.0,2.0,0.0,336,366,0,96
3478,864,7,1.0,1.0,1.0,168,168,168,240
3479,864,10,1.0,1.0,1.0,408,414,492,168
3481,865,1,1.0,1.0,1.0,336,336,336,168
3482,865,3,1.0,1.0,0.0,168,180,0,96
3483,865,5,1.0,1.0,1.0,0,0,96,240
3485,866,3,1.0,1.0,0.0,0,78,0,96
3486,866,7,2.0,2.0,2.0,168,240,276,240
3487,866,8,1.0,0.0,0.0,504,0,0,72
3489,868,1,1.0,1.0,1.0,0,0,60,168
3490,868,4,1.0,1.0,1.0,168,204,204,168
3491,868,6,1.0,1.0,1.0,408,444,510,168
3492,868,8,2.0,2.0,0.0,336,390,0,72
3493,868,10,1.0,0.0,0.0,576,0,0,168
3495,869,2,1.0,1.0,0.0,336,396,0,120
3496,869,5,1.0,1.0,0.0,168,258,0,240
3497,869,7,1.0,1.0,1.0,408,414,558,240
3498,869,10,1.0,1.0,1.0,576,612,714,168
3500,870,3,1.0,0.0,0.0,168,0,0,96
3501,870,4,1.0,0.0,1.0,336,0,492,168
3502,870,5,1.0,1.0,1.0,0,42,90,240
3503,870,7,2.0,2.0,2.0,504,510,606,240
3504,870,10,1.0,0.0,1.0,408,0,492,168
3506,871,1,1.0,1.0,1.0,168,276,222,168
3507,871,2,2.0,2.0,2.0,408,420,444,120
3508,871,5,1.0,1.0,1.0,336,378,444,240
3509,871,10,1.0,0.0,1.0,0,0,48,168
3512,873,1,2.0,2.0,0.0,0,0,0,168
3513,873,5,1.0,0.0,0.0,504,0,0,240
3514,873,8,1.0,1.0,0.0,168,180,0,72
3516,874,1,2.0,2.0,2.0,0,18,0,168
3517,874,3,2.0,0.0,0.0,336,0,0,96
3519,875,2,1.0,1.0,1.0,336,342,342,120
3520,875,3,1.0,1.0,0.0,168,174,0,96
3521,875,6,2.0,2.0,1.0,408,456,648,168
3523,876,2,1.0,1.0,1.0,0,150,114,120
3524,876,6,1.0,1.0,0.0,168,186,0,168
3525,876,8,1.0,1.0,0.0,336,342,0,72
3526,876,9,1.0,1.0,0.0,576,576,0,120
3527,876,10,1.0,1.0,0.0,504,516,0,168
3529,877,3,1.0,1.0,0.0,408,462,0,96
3530,877,6,1.0,1.0,1.0,168,174,252,168
3532,878,1,1.0,1.0,1.0,576,576,588,168
3533,878,2,1.0,1.0,1.0,168,198,198,120
3534,878,3,1.0,0.0,0.0,0,0,0,96
3535,878,6,1.0,1.0,1.0,408,426,516,168
3536,878,8,1.0,1.0,0.0,336,336,0,72
3538,879,3,1.0,0.0,0.0,336,0,0,96
3539,879,4,1.0,1.0,1.0,504,528,540,168
3540,879,5,1.0,0.0,1.0,576,0,672,240
3541,879,9,1.0,1.0,1.0,0,30,60,120
3542,879,10,1.0,0.0,1.0,408,0,474,168
3544,880,2,1.0,1.0,0.0,576,600,0,120
3545,880,3,1.0,0.0,0.0,336,0,0,96
3546,880,7,1.0,1.0,0.0,168,252,0,240
3547,880,9,1.0,1.0,0.0,408,420,0,120
3549,881,4,1.0,1.0,1.0,408,498,456,168
3550,881,6,1.0,1.0,1.0,168,234,246,168
3551,881,7,1.0,1.0,1.0,576,672,660,240
3552,881,10,2.0,2.0,2.0,0,24,36,168
3554,882,2,1.0,1.0,1.0,504,534,576,120
3555,882,4,1.0,1.0,0.0,0,0,0,168
3556,882,5,1.0,0.0,1.0,336,0,576,240
3557,882,6,1.0,1.0,1.0,408,468,576,168
3558,882,7,1.0,1.0,1.0,576,654,576,240
3559,882,9,1.0,1.0,0.0,168,204,0,120
3561,883,1,1.0,0.0,1.0,408,0,462,168
3562,883,4,2.0,2.0,2.0,168,216,168,168
3563,883,7,1.0,1.0,1.0,336,336,462,240
3564,883,10,2.0,2.0,2.0,0,12,42,168
3566,884,6,1.0,1.0,1.0,168,192,258,168
3567,884,8,1.0,1.0,0.0,0,0,0,72
3568,884,10,1.0,1.0,1.0,504,576,600,168
3570,885,1,1.0,1.0,0.0,0,6,0,168
3571,885,5,1.0,1.0,1.0,168,216,300,240
3572,885,6,1.0,1.0,1.0,408,408,474,168
3573,885,7,1.0,1.0,1.0,336,342,432,240
3574,885,8,1.0,1.0,0.0,504,504,0,72
3576,886,1,1.0,1.0,1.0,168,192,192,168
3577,886,4,1.0,0.0,1.0,504,0,510,168
3578,886,5,1.0,0.0,0.0,576,0,0,240
3579,886,7,1.0,1.0,1.0,408,408,426,240
3581,887,7,1.0,1.0,1.0,0,0,132,240
3582,887,8,2.0,2.0,0.0,336,342,0,72
3583,887,9,1.0,0.0,1.0,504,0,564,120
3584,887,10,1.0,1.0,0.0,408,474,0,168
3586,888,1,1.0,1.0,1.0,336,342,360,168
3587,888,2,1.0,1.0,1.0,576,576,594,120
3588,888,9,1.0,1.0,1.0,168,168,174,120
3590,889,7,1.0,1.0,1.0,408,462,474,240
3591,889,8,2.0,2.0,0.0,0,36,0,72
3593,890,1,1.0,0.0,1.0,504,0,516,168
3594,890,3,1.0,1.0,0.0,336,444,0,96
3595,890,6,1.0,1.0,1.0,576,612,672,168
3596,890,8,1.0,0.0,0.0,168,0,0,72
3597,890,9,1.0,1.0,0.0,0,24,0,120
3599,891,1,1.0,1.0,1.0,168,168,216,168
3600,891,2,1.0,1.0,1.0,336,342,414,120
3601,891,5,1.0,0.0,1.0,504,0,570,240
3602,891,9,1.0,1.0,1.0,576,582,600,120
3604,892,3,1.0,1.0,0.0,0,12,0,96
3605,892,4,1.0,1.0,0.0,576,642,0,168
3606,892,7,1.0,1.0,1.0,504,552,540,240
3607,892,10,1.0,1.0,1.0,408,492,540,168
3609,894,3,1.0,0.0,0.0,504,0,0,96
3610,894,4,2.0,1.0,1.0,168,480,414,168
3611,894,10,2.0,1.0,2.0,0,630,60,168
3613,895,2,1.0,1.0,1.0,408,426,480,120
3614,895,3,1.0,1.0,0.0,168,192,0,96
3615,895,4,1.0,1.0,1.0,336,384,480,168
3616,895,5,1.0,1.0,1.0,504,516,690,240
3617,895,7,1.0,1.0,1.0,0,18,42,240
3619,896,1,1.0,0.0,1.0,168,0,258,168
3620,896,2,2.0,2.0,2.0,504,504,600,120
3621,896,6,1.0,0.0,1.0,408,0,414,168
3622,896,7,1.0,1.0,1.0,0,30,60,240
3623,896,10,1.0,1.0,1.0,336,348,354,168
3625,897,1,1.0,1.0,1.0,408,420,438,168
3626,897,4,2.0,2.0,1.0,0,78,366,168
3627,897,7,1.0,1.0,1.0,576,594,594,240
3629,898,3,1.0,1.0,0.0,504,504,0,96
3630,898,8,2.0,2.0,0.0,0,48,0,72
3632,901,2,1.0,1.0,0.0,0,0,0,120
3633,901,3,1.0,0.0,0.0,576,0,0,96
3634,901,8,1.0,1.0,0.0,336,372,0,72
3635,901,10,1.0,0.0,0.0,408,0,0,168
3637,902,4,2.0,1.0,2.0,408,444,564,168
3638,902,6,2.0,2.0,2.0,336,348,348,168
3639,902,7,2.0,2.0,2.0,0,60,90,240
3641,903,2,2.0,2.0,0.0,0,0,0,120
3642,903,8,1.0,1.0,0.0,504,528,0,72
3644,905,2,1.0,1.0,0.0,504,528,0,120
3645,905,5,1.0,0.0,0.0,168,0,0,240
3646,905,6,2.0,1.0,2.0,0,0,66,168
3647,905,8,1.0,1.0,0.0,408,408,0,72
3648,905,9,1.0,1.0,1.0,576,576,588,120
3650,906,2,1.0,1.0,0.0,408,420,0,120
3651,906,4,2.0,1.0,2.0,0,276,54,168
3652,906,5,1.0,0.0,0.0,336,0,0,240
3653,906,7,1.0,1.0,1.0,576,636,678,240
3655,908,3,1.0,0.0,0.0,408,0,0,96
3656,908,5,3.0,0.0,0.0,336,0,0,240
3657,908,6,1.0,1.0,0.0,0,48,0,168
3658,908,9,1.0,1.0,0.0,168,240,0,120
3660,909,1,1.0,1.0,0.0,408,408,0,168
3662,910,4,1.0,0.0,1.0,336,0,504,168
3663,910,5,2.0,0.0,1.0,168,0,270,240
3664,910,8,1.0,1.0,0.0,0,36,0,72
3665,910,9,1.0,1.0,1.0,408,408,504,120
3666,910,10,1.0,1.0,1.0,504,534,504,168
3668,911,8,1.0,1.0,0.0,168,186,0,72
3669,911,10,3.0,3.0,2.0,0,0,42,168
3671,912,2,1.0,1.0,0.0,408,432,0,120
3672,912,4,2.0,0.0,0.0,504,0,0,168
3673,912,5,1.0,0.0,0.0,336,0,0,240
3674,912,7,1.0,1.0,0.0,0,12,0,240
3675,912,8,1.0,1.0,0.0,168,174,0,72
3677,913,4,3.0,3.0,0.0,0,12,0,168
3678,913,6,1.0,1.0,1.0,336,378,342,168
3679,913,8,2.0,1.0,0.0,504,648,0,72
3681,915,4,1.0,1.0,1.0,576,594,630,168
3682,915,6,1.0,1.0,1.0,504,522,510,168
3683,915,7,1.0,0.0,1.0,0,0,48,240
3684,915,8,1.0,1.0,0.0,168,174,0,72
3685,915,10,1.0,1.0,1.0,408,414,414,168
3687,916,3,1.0,0.0,0.0,168,0,0,96
3688,916,4,2.0,1.0,1.0,0,360,426,168
3689,916,6,1.0,1.0,1.0,408,444,426,168
3691,917,5,2.0,0.0,0.0,504,0,0,240
3692,917,9,1.0,1.0,1.0,168,204,252,120
3694,918,5,1.0,1.0,1.0,0,12,24,240
3695,918,6,2.0,2.0,2.0,504,570,570,168
3696,918,8,2.0,2.0,0.0,336,354,0,72
3697,918,9,1.0,1.0,1.0,168,174,180,120
3699,919,4,1.0,0.0,0.0,336,0,0,168
3700,919,7,1.0,1.0,0.0,408,462,0,240
3701,919,8,1.0,1.0,0.0,0,90,0,72
3702,919,9,2.0,2.0,1.0,168,216,258,120
3703,919,10,1.0,0.0,0.0,576,0,0,168
3705,920,4,1.0,1.0,0.0,504,540,0,168
3706,920,6,1.0,0.0,0.0,0,0,0,168
3708,921,3,2.0,0.0,0.0,336,0,0,96
3709,921,4,1.0,1.0,1.0,0,252,102,168
3710,921,9,1.0,1.0,1.0,504,510,546,120
3712,922,2,1.0,1.0,0.0,408,420,0,120
3713,922,3,2.0,1.0,0.0,504,504,0,96
3714,922,4,1.0,0.0,0.0,0,0,0,168
3715,922,8,1.0,1.0,0.0,336,342,0,72
3717,924,3,1.0,0.0,0.0,408,0,0,96
3718,924,5,1.0,0.0,1.0,576,0,672,240
3719,924,7,1.0,1.0,1.0,336,366,366,240
3720,924,9,2.0,2.0,1.0,0,6,42,120
3722,925,5,2.0,0.0,0.0,168,0,0,240
3723,925,8,1.0,0.0,0.0,336,0,0,72
3724,925,9,1.0,1.0,1.0,576,576,600,120
3725,925,10,1.0,0.0,0.0,408,0,0,168
3727,926,1,1.0,1.0,1.0,408,468,546,168
3728,926,9,1.0,1.0,0.0,0,18,0,120
3729,926,10,1.0,0.0,0.0,336,0,0,168
3731,928,2,1.0,1.0,0.0,336,354,0,120
3732,928,5,1.0,1.0,0.0,408,456,0,240
3733,928,8,1.0,1.0,0.0,504,510,0,72
3734,928,9,1.0,1.0,0.0,0,0,0,120
3736,929,2,1.0,1.0,1.0,168,180,222,120
3737,929,3,1.0,1.0,0.0,336,366,0,96
3738,929,6,3.0,3.0,3.0,408,408,408,168
3740,930,2,1.0,1.0,1.0,336,336,384,120
3741,930,4,1.0,1.0,1.0,576,576,606,168
3742,930,7,2.0,2.0,2.0,168,168,168,240
3744,932,1,1.0,1.0,0.0,0,42,0,168
3745,932,7,1.0,1.0,1.0,336,372,384,240
3746,932,8,1.0,1.0,0.0,408,408,0,72
3747,932,9,1.0,1.0,1.0,168,198,198,120
3749,933,1,1.0,1.0,1.0,504,504,510,168
3750,933,7,1.0,1.0,1.0,408,426,426,240
3752,934,1,1.0,1.0,1.0,408,450,456,168
3753,934,4,1.0,1.0,0.0,576,576,0,168
3754,934,6,1.0,1.0,1.0,504,504,534,168
3755,934,8,3.0,3.0,0.0,0,78,0,72
3757,936,2,1.0,1.0,0.0,0,0,0,120
3758,936,4,1.0,0.0,1.0,576,0,600,168
3760,937,2,1.0,1.0,1.0,168,174,258,120
3761,937,5,1.0,1.0,1.0,504,522,534,240
3762,937,8,1.0,1.0,0.0,408,426,0,72
3763,937,10,1.0,1.0,1.0,336,342,384,168
3765,938,2,1.0,1.0,0.0,168,222,0,120
3766,938,6,1.0,1.0,1.0,408,408,480,168
3767,938,7,1.0,1.0,1.0,336,366,480,240
3768,938,8,1.0,0.0,0.0,0,0,0,72
3769,938,10,1.0,1.0,1.0,504,516,582,168
3771,939,5,1.0,0.0,1.0,576,0,606,240
3772,939,7,1.0,1.0,1.0,0,24,24,240
3773,939,9,2.0,2.0,2.0,336,354,336,120
3774,939,10,2.0,1.0,2.0,168,168,186,168
3776,940,2,2.0,2.0,0.0,168,168,0,120
3777,940,4,1.0,0.0,0.0,576,0,0,168
3778,940,9,1.0,1.0,0.0,408,408,0,120
3779,940,10,1.0,0.0,0.0,336,0,0,168
3781,941,1,1.0,1.0,1.0,0,6,6,168
3782,941,2,1.0,1.0,1.0,336,342,378,120
3783,941,3,1.0,0.0,0.0,504,0,0,96
3784,941,4,1.0,0.0,1.0,168,0,300,168
3786,942,2,1.0,1.0,1.0,336,372,372,120
3787,942,5,1.0,0.0,1.0,0,0,12,240
3788,942,8,1.0,1.0,0.0,168,180,0,72
3790,943,5,1.0,1.0,1.0,336,360,384,240
3791,943,6,1.0,1.0,1.0,576,582,666,168
3792,943,8,1.0,1.0,0.0,504,510,0,72
3793,943,9,2.0,2.0,2.0,168,204,228,120
3795,944,3,1.0,0.0,0.0,168,0,0,96
3796,944,4,1.0,0.0,1.0,336,0,468,168
3797,944,6,1.0,1.0,1.0,504,522,546,168
3798,944,7,1.0,1.0,0.0,576,576,0,240
3800,945,3,3.0,1.0,0.0,168,576,0,96
3801,945,6,2.0,1.0,1.0,0,54,30,168
3803,946,7,1.0,1.0,1.0,168,318,222,240
3805,948,1,3.0,3.0,2.0,0,0,432,168
3806,948,3,1.0,1.0,0.0,408,414,0,96
3807,948,9,2.0,2.0,2.0,168,168,174,120
3809,949,1,1.0,0.0,0.0,0,0,0,168
3810,949,2,1.0,1.0,1.0,408,438,516,120
3811,949,6,1.0,1.0,0.0,336,372,0,168
3812,949,8,1.0,1.0,0.0,504,522,0,72
3813,949,9,1.0,1.0,1.0,168,168,180,120
3814,949,10,1.0,0.0,0.0,576,0,0,168
3816,950,2,1.0,1.0,0.0,0,30,0,120
3817,950,3,1.0,1.0,0.0,504,672,0,96
3818,950,8,1.0,1.0,0.0,408,414,0,72
3820,951,2,2.0,1.0,0.0,336,444,0,120
3821,951,7,1.0,1.0,1.0,576,582,600,240
3823,952,2,1.0,1.0,0.0,408,426,0,120
3824,952,3,1.0,1.0,0.0,168,222,0,96
3825,952,6,1.0,1.0,1.0,576,576,636,168
3827,953,2,1.0,1.0,0.0,408,414,0,120
3828,953,4,1.0,0.0,0.0,336,0,0,168
3829,953,9,1.0,1.0,1.0,504,504,624,120
3830,953,10,1.0,0.0,0.0,168,0,0,168
3832,954,3,2.0,1.0,0.0,168,270,0,96
3833,954,7,1.0,1.0,1.0,0,0,6,240
3834,954,8,2.0,1.0,0.0,504,540,0,72
3835,954,10,1.0,0.0,1.0,408,0,546,168
3837,955,3,1.0,0.0,0.0,168,0,0,96
3838,955,4,1.0,1.0,1.0,336,342,342,168
3839,955,6,1.0,1.0,1.0,408,414,486,168
3841,956,1,1.0,1.0,0.0,168,180,0,168
3842,956,2,1.0,1.0,1.0,504,522,582,120
3843,956,3,1.0,1.0,0.0,0,0,0,96
3844,956,8,3.0,2.0,0.0,336,366,0,72
3846,957,1,1.0,1.0,1.0,408,432,522,168
3847,957,3,1.0,1.0,0.0,504,504,0,96
3848,957,4,1.0,1.0,1.0,576,624,618,168
3850,958,2,1.0,1.0,0.0,408,456,0,120
3851,958,3,2.0,0.0,0.0,0,0,0,96
3852,958,5,1.0,0.0,0.0,504,0,0,240
3853,958,9,1.0,1.0,0.0,576,576,0,120
3855,959,1,1.0,1.0,1.0,336,360,378,168
3856,959,3,1.0,1.0,0.0,0,330,0,96
3857,959,5,1.0,0.0,1.0,408,0,432,240
3858,959,8,2.0,2.0,0.0,504,558,0,72
3860,960,6,1.0,1.0,1.0,336,342,444,168
3861,960,7,1.0,1.0,1.0,0,24,102,240
3862,960,8,1.0,1.0,0.0,168,204,0,72
3863,960,9,2.0,2.0,2.0,408,414,444,120
3865,961,4,1.0,1.0,0.0,576,612,0,168
3866,961,5,1.0,1.0,0.0,408,408,0,240
3867,961,9,1.0,1.0,1.0,336,342,432,120
3869,962,1,1.0,1.0,1.0,168,192,168,168
3870,962,3,1.0,1.0,0.0,336,384,0,96
3871,962,4,1.0,1.0,1.0,576,576,636,168
3872,962,5,2.0,2.0,2.0,0,78,138,240
3874,963,2,1.0,0.0,0.0,0,0,0,120
3875,963,4,2.0,1.0,2.0,408,660,510,168
3876,963,9,1.0,1.0,0.0,168,198,0,120
3878,965,1,1.0,1.0,1.0,0,18,42,168
3879,965,3,1.0,1.0,0.0,408,456,0,96
3880,965,9,1.0,1.0,1.0,168,168,246,120
3881,965,10,1.0,1.0,1.0,504,516,516,168
3883,967,1,2.0,1.0,2.0,408,414,456,168
3884,967,2,2.0,2.0,1.0,0,12,456,120
3885,967,5,1.0,0.0,0.0,168,0,0,240
3886,967,9,1.0,1.0,1.0,576,576,594,120
3888,969,5,1.0,1.0,1.0,0,84,120,240
3889,969,7,1.0,1.0,1.0,168,174,192,240
3890,969,9,2.0,2.0,0.0,504,504,0,120
3892,971,1,1.0,1.0,1.0,408,414,414,168
3893,971,2,1.0,1.0,1.0,504,504,522,120
3894,971,4,1.0,1.0,1.0,0,0,18,168
3895,971,7,1.0,1.0,1.0,336,336,360,240
3897,972,1,1.0,1.0,1.0,0,144,168,168
3898,972,4,1.0,1.0,1.0,168,198,168,168
3899,972,5,1.0,1.0,1.0,336,348,444,240
3900,972,10,1.0,1.0,1.0,408,414,408,168
3902,973,1,1.0,1.0,0.0,168,168,0,168
3903,973,4,2.0,0.0,0.0,336,0,0,168
3904,973,8,2.0,2.0,0.0,408,408,0,72
3906,974,3,2.0,0.0,0.0,336,0,0,96
3907,974,6,3.0,3.0,1.0,0,12,708,168
3909,975,1,1.0,1.0,1.0,336,342,342,168
3910,975,2,1.0,1.0,0.0,168,294,0,120
3911,975,5,1.0,1.0,1.0,504,516,558,240
3912,975,6,2.0,2.0,2.0,0,60,0,168
3913,975,9,1.0,1.0,0.0,576,582,0,120
3915,976,1,1.0,0.0,0.0,336,0,0,168
3916,976,3,1.0,0.0,0.0,168,0,0,96
3917,976,6,1.0,1.0,0.0,576,612,0,168
3918,976,7,1.0,1.0,0.0,408,408,0,240
3919,976,9,1.0,1.0,0.0,504,516,0,120
3920,976,10,1.0,0.0,0.0,0,0,0,168
3922,977,1,1.0,1.0,0.0,0,126,0,168
3923,977,3,1.0,0.0,0.0,168,0,0,96
3924,977,5,1.0,1.0,1.0,504,594,606,240
3925,977,6,1.0,1.0,1.0,408,408,480,168
3926,977,7,1.0,1.0,1.0,336,342,480,240
3928,978,1,2.0,2.0,0.0,408,408,0,168
3929,978,2,1.0,1.0,0.0,168,186,0,120
3930,978,3,1.0,0.0,0.0,504,0,0,96
3931,978,8,1.0,0.0,0.0,336,0,0,72
3933,979,1,1.0,1.0,1.0,0,6,12,168
3934,979,4,2.0,1.0,2.0,408,618,414,168
3935,979,7,1.0,1.0,1.0,168,180,168,240
3936,979,10,2.0,1.0,2.0,336,354,336,168
3938,980,1,1.0,1.0,1.0,0,144,30,168
3939,980,6,3.0,3.0,3.0,168,186,216,168
3941,981,2,1.0,1.0,1.0,576,612,642,120
3942,981,4,2.0,2.0,2.0,0,0,72,168
3943,981,6,1.0,1.0,1.0,408,432,438,168
3945,982,2,1.0,1.0,1.0,576,612,594,120
3946,982,3,1.0,1.0,0.0,408,534,0,96
3947,982,5,1.0,0.0,0.0,168,0,0,240
3948,982,7,1.0,1.0,1.0,336,348,348,240
3950,983,6,1.0,1.0,0.0,168,204,0,168
