,customer_id,age,became_member_on,income,F,M,O
2989,2989,80,15/09/2015,59000.0,1,0,0
2990,2990,36,31/10/2017,62000.0,0,1,0
2991,2991,68,16/03/2018,73000.0,0,1,0
2992,2992,54,21/07/2018,76000.0,1,0,0
2993,2993,51,05/08/2017,62000.0,0,1,0
2994,2994,68,04/12/2017,110000.0,1,0,0
2995,2995,20,07/11/2017,41000.0,0,1,0
2996,2996,74,13/02/2018,38000.0,0,1,0
2997,2997,34,05/11/2017,51000.0,0,1,0
2998,2998,44,06/04/2017,51000.0,0,1,0
3000,3000,64,19/01/2018,79000.0,1,0,0
3001,3001,51,19/12/2017,62000.0,0,1,0
3002,3002,29,18/09/2017,61000.0,1,0,0
3003,3003,58,01/08/2017,63000.0,0,1,0
3004,3004,80,20/08/2017,75000.0,1,0,0
3005,3005,52,20/09/2016,79000.0,1,0,0
3006,3006,44,15/01/2018,67000.0,0,1,0
3007,3007,71,11/07/2018,56000.0,1,0,0
3008,3008,49,22/11/2017,80000.0,0,0,1
3009,3009,58,26/03/2014,53000.0,0,1,0
3011,3011,30,11/09/2016,37000.0,1,0,0
3012,3012,37,01/12/2017,59000.0,1,0,0
3013,3013,32,30/07/2017,47000.0,1,0,0
3014,3014,42,27/07/2017,59000.0,0,1,0
3015,3015,33,29/10/2017,59000.0,0,1,0
3016,3016,63,03/11/2017,112000.0,1,0,0
3017,3017,42,13/02/2017,64000.0,1,0,0
3018,3018,44,09/06/2018,87000.0,1,0,0
3019,3019,37,30/01/2016,31000.0,0,1,0
3020,3020,64,29/03/2016,52000.0,0,1,0
3021,3021,37,07/04/2018,42000.0,0,1,0
3023,3023,57,27/02/2017,72000.0,0,1,0
3024,3024,67,23/01/2018,34000.0,0,1,0
3025,3025,67,11/10/2016,98000.0,0,1,0
3026,3026,28,14/07/2018,52000.0,0,1,0
3028,3028,42,05/07/2018,56000.0,0,1,0
3029,3029,65,17/09/2017,68000.0,0,1,0
3030,3030,65,12/06/2016,60000.0,0,1,0
3032,3032,24,13/01/2017,38000.0,0,1,0
3033,3033,58,17/02/2016,95000.0,1,0,0
3034,3034,58,24/08/2016,77000.0,1,0,0
3036,3036,53,07/07/2016,74000.0,1,0,0
3037,3037,66,11/09/2016,57000.0,0,1,0
3038,3038,48,16/10/2017,31000.0,1,0,0
3039,3039,77,13/03/2018,37000.0,1,0,0
3040,3040,73,16/04/2016,88000.0,1,0,0
3041,3041,31,07/04/2018,58000.0,0,1,0
3042,3042,52,10/02/2018,86000.0,0,1,0
3043,3043,60,23/01/2018,60000.0,1,0,0
3044,3044,76,31/01/2016,90000.0,1,0,0
3045,3045,40,03/01/2018,65000.0,0,1,0
3046,3046,53,30/08/2017,49000.0,0,1,0
3048,3048,61,20/05/2016,62000.0,0,1,0
3049,3049,62,16/08/2016,78000.0,0,1,0
3050,3050,32,15/11/2016,74000.0,0,1,0
3052,3052,91,16/05/2017,73000.0,0,1,0
3053,3053,39,20/12/2015,77000.0,0,1,0
3054,3054,63,27/06/2016,88000.0,1,0,0
3055,3055,29,04/12/2016,38000.0,1,0,0
3056,3056,77,29/03/2018,39000.0,1,0,0
3057,3057,81,12/10/2016,107000.0,1,0,0
3058,3058,33,21/11/2017,53000.0,1,0,0
3059,3059,46,28/10/2015,100000.0,1,0,0
3060,3060,82,19/09/2016,62000.0,1,0,0
3061,3061,21,09/07/2016,40000.0,1,0,0
3062,3062,19,19/12/2017,52000.0,0,1,0
3065,3065,31,21/11/2017,44000.0,0,1,0
3067,3067,76,29/04/2018,119000.0,1,0,0
3068,3068,40,18/03/2018,42000.0,1,0,0
3069,3069,57,24/09/2016,113000.0,1,0,0
3070,3070,57,20/05/2015,70000.0,1,0,0
3071,3071,44,15/07/2014,55000.0,1,0,0
3072,3072,34,12/10/2016,45000.0,0,1,0
3073,3073,62,15/06/2018,106000.0,0,1,0
3075,3075,60,04/02/2016,56000.0,0,1,0
3076,3076,33,02/06/2018,72000.0,0,1,0
3077,3077,33,23/11/2013,45000.0,0,1,0
3078,3078,85,08/09/2013,60000.0,1,0,0
3079,3079,58,08/06/2016,105000.0,1,0,0
3080,3080,48,17/04/2017,74000.0,0,1,0
3081,3081,74,11/08/2015,80000.0,0,1,0
3082,3082,19,19/10/2016,30000.0,0,1,0
3083,3083,58,19/01/2017,95000.0,1,0,0
3084,3084,63,07/04/2016,64000.0,0,1,0
3085,3085,86,07/12/2017,79000.0,1,0,0
3086,3086,55,26/08/2017,76000.0,0,1,0
3087,3087,47,31/08/2016,98000.0,0,1,0
3088,3088,68,26/11/2017,38000.0,0,1,0
3089,3089,72,20/10/2017,83000.0,1,0,0
3090,3090,69,06/01/2018,77000.0,0,1,0
3092,3092,78,21/07/2018,35000.0,0,1,0
3093,3093,46,13/10/2016,48000.0,0,1,0
3094,3094,67,19/01/2018,50000.0,0,1,0
3095,3095,93,29/01/2018,41000.0,0,1,0
3096,3096,58,13/01/2017,96000.0,0,1,0
3097,3097,42,21/01/2018,90000.0,1,0,0
3099,3099,46,22/12/2016,69000.0,1,0,0
3100,3100,48,24/05/2014,78000.0,0,1,0
3101,3101,64,12/11/2016,109000.0,1,0,0
3102,3102,49,28/10/2015,68000.0,1,0,0
3103,3103,64,10/12/2017,57000.0,0,1,0
3104,3104,51,01/01/2018,53000.0,0,1,0
3105,3105,48,25/06/2017,89000.0,0,1,0
3106,3106,55,01/02/2016,66000.0,0,1,0
3107,3107,21,01/05/2017,31000.0,0,1,0
3108,3108,27,26/01/2014,33000.0,0,1,0
3109,3109,54,10/12/2015,88000.0,0,1,0
3111,3111,74,10/10/2015,56000.0,0,0,1
3112,3112,73,10/11/2017,48000.0,1,0,0
3113,3113,56,17/10/2016,74000.0,0,1,0
3114,3114,61,21/08/2017,119000.0,0,1,0
3115,3115,65,24/08/2017,82000.0,0,1,0
3116,3116,55,11/01/2018,31000.0,1,0,0
3117,3117,42,19/07/2016,74000.0,1,0,0
3120,3120,64,26/04/2018,47000.0,0,1,0
3121,3121,47,17/07/2018,88000.0,1,0,0
3124,3124,41,05/12/2017,37000.0,1,0,0
3125,3125,70,03/10/2016,97000.0,1,0,0
3126,3126,56,24/05/2018,97000.0,1,0,0
3127,3127,72,07/02/2018,47000.0,0,1,0
3128,3128,64,26/11/2017,50000.0,1,0,0
3129,3129,67,07/06/2018,36000.0,1,0,0
3130,3130,54,18/12/2017,78000.0,0,1,0
3131,3131,88,10/09/2017,59000.0,1,0,0
3132,3132,89,04/06/2016,92000.0,0,1,0
3133,3133,60,27/11/2015,114000.0,0,1,0
3134,3134,52,03/10/2017,90000.0,0,1,0
3135,3135,55,03/03/2018,97000.0,1,0,0
3136,3136,19,11/09/2017,37000.0,0,1,0
3137,3137,58,14/09/2017,116000.0,1,0,0
3138,3138,60,08/05/2016,76000.0,0,1,0
3140,3140,21,16/05/2018,42000.0,0,1,0
3141,3141,45,14/03/2018,49000.0,0,1,0
3143,3143,62,03/01/2016,82000.0,1,0,0
3145,3145,73,15/06/2018,61000.0,0,1,0
3147,3147,50,11/02/2017,73000.0,0,1,0
3148,3148,39,16/05/2018,48000.0,0,1,0
3149,3149,49,01/06/2018,59000.0,0,1,0
3151,3151,66,07/04/2017,33000.0,0,1,0
3152,3152,94,08/09/2015,68000.0,1,0,0
3153,3153,59,27/04/2018,113000.0,0,1,0
3155,3155,58,09/02/2016,91000.0,1,0,0
3156,3156,36,28/05/2018,47000.0,0,1,0
3157,3157,57,01/06/2018,79000.0,1,0,0
3158,3158,59,14/04/2018,54000.0,1,0,0
3159,3159,53,31/08/2017,102000.0,1,0,0
3161,3161,57,16/03/2016,43000.0,1,0,0
3162,3162,23,18/10/2017,61000.0,1,0,0
3163,3163,54,17/04/2018,81000.0,1,0,0
3164,3164,49,13/03/2018,73000.0,1,0,0
3165,3165,68,24/09/2016,72000.0,1,0,0
3166,3166,25,19/12/2017,73000.0,0,1,0
3167,3167,66,18/05/2017,51000.0,0,1,0
3168,3168,46,30/09/2013,35000.0,0,1,0
3170,3170,69,28/03/2017,115000.0,1,0,0
3171,3171,55,04/04/2018,75000.0,1,0,0
3172,3172,39,05/11/2017,42000.0,1,0,0
3174,3174,41,14/05/2018,78000.0,0,1,0
3175,3175,82,06/01/2017,87000.0,1,0,0
3176,3176,52,10/10/2016,55000.0,0,1,0
3177,3177,69,25/02/2017,87000.0,1,0,0
3178,3178,73,05/10/2013,46000.0,0,1,0
3179,3179,51,16/11/2017,34000.0,0,1,0
3180,3180,70,29/08/2016,36000.0,0,1,0
3182,3182,49,06/01/2016,47000.0,0,1,0
3183,3183,53,15/10/2017,32000.0,0,1,0
3184,3184,65,21/12/2017,83000.0,1,0,0
3185,3185,51,19/10/2017,81000.0,1,0,0
3186,3186,66,04/02/2015,72000.0,0,1,0
3187,3187,59,24/05/2017,69000.0,1,0,0
3188,3188,54,01/11/2017,63000.0,1,0,0
3189,3189,34,19/05/2018,38000.0,0,1,0
3190,3190,71,26/04/2016,60000.0,0,1,0
3191,3191,75,14/10/2015,60000.0,0,0,1
3192,3192,56,17/06/2017,82000.0,1,0,0
3193,3193,72,17/08/2017,65000.0,0,1,0
3194,3194,46,23/09/2017,42000.0,0,1,0
3195,3195,76,24/03/2017,80000.0,0,1,0
3196,3196,68,24/12/2017,99000.0,0,1,0
3197,3197,26,19/04/2018,52000.0,0,1,0
3198,3198,56,25/04/2017,57000.0,0,1,0
3199,3199,61,18/02/2017,73000.0,1,0,0
3200,3200,91,10/01/2018,53000.0,1,0,0
3201,3201,68,01/11/2017,71000.0,1,0,0
3202,3202,71,02/09/2016,82000.0,1,0,0
3203,3203,58,29/06/2018,32000.0,1,0,0
3205,3205,21,01/11/2015,44000.0,0,1,0
3206,3206,26,18/11/2017,64000.0,0,1,0
3208,3208,60,21/06/2018,71000.0,0,1,0
3209,3209,54,14/12/2017,102000.0,1,0,0
3210,3210,48,14/03/2018,72000.0,1,0,0
3212,3212,90,09/12/2017,56000.0,0,1,0
3214,3214,57,11/10/2015,71000.0,1,0,0
3215,3215,66,17/10/2017,32000.0,0,1,0
3216,3216,55,25/08/2016,93000.0,1,0,0
3218,3218,52,08/07/2017,71000.0,0,1,0
3219,3219,61,11/04/2017,63000.0,0,1,0
3220,3220,49,13/11/2017,104000.0,1,0,0
3221,3221,76,26/09/2017,46000.0,0,1,0
3222,3222,60,07/08/2017,87000.0,1,0,0
3223,3223,52,15/05/2018,80000.0,0,1,0
3224,3224,61,19/11/2017,45000.0,0,1,0
3225,3225,22,18/12/2017,56000.0,1,0,0
3226,3226,87,29/08/2017,30000.0,0,1,0
3227,3227,29,18/03/2017,61000.0,1,0,0
3228,3228,58,24/03/2018,81000.0,0,1,0
3229,3229,72,28/10/2017,75000.0,0,1,0
3232,3232,52,07/02/2016,82000.0,0,1,0
3233,3233,66,19/03/2018,69000.0,0,1,0
3234,3234,37,02/07/2018,47000.0,1,0,0
3235,3235,44,24/06/2017,87000.0,1,0,0
3236,3236,65,05/06/2018,68000.0,0,1,0
3237,3237,63,12/09/2017,96000.0,1,0,0
3239,3239,79,07/10/2014,66000.0,1,0,0
3240,3240,53,13/02/2018,44000.0,0,1,0
3241,3241,52,01/02/2016,38000.0,0,1,0
3243,3243,64,07/05/2016,118000.0,1,0,0
3245,3245,63,02/03/2017,64000.0,1,0,0
3246,3246,18,13/03/2018,51000.0,0,1,0
3247,3247,66,05/03/2018,83000.0,1,0,0
3248,3248,70,22/06/2017,82000.0,0,1,0
3249,3249,66,01/10/2017,59000.0,1,0,0
3250,3250,42,14/06/2016,98000.0,1,0,0
3251,3251,75,06/07/2018,68000.0,1,0,0
3252,3252,20,08/12/2017,47000.0,0,1,0
3253,3253,19,08/06/2017,55000.0,1,0,0
3254,3254,21,20/11/2017,40000.0,1,0,0
3256,3256,59,05/05/2017,87000.0,1,0,0
3258,3258,70,25/06/2017,77000.0,1,0,0
3259,3259,23,05/01/2018,62000.0,1,0,0
3260,3260,84,22/08/2017,96000.0,1,0,0
3263,3263,62,23/07/2018,85000.0,1,0,0
3264,3264,43,26/05/2017,88000.0,1,0,0
3265,3265,56,26/01/2017,119000.0,1,0,0
3267,3267,51,16/11/2017,79000.0,0,1,0
3268,3268,59,08/08/2016,60000.0,0,1,0
3270,3270,68,27/10/2014,64000.0,0,1,0
3271,3271,80,09/10/2017,31000.0,0,1,0
3272,3272,50,24/07/2017,97000.0,1,0,0
3273,3273,68,17/03/2016,77000.0,0,1,0
3274,3274,53,17/07/2018,88000.0,0,1,0
3275,3275,19,25/01/2017,54000.0,1,0,0
3276,3276,43,20/05/2014,49000.0,0,1,0
3277,3277,53,05/09/2016,83000.0,1,0,0
3280,3280,65,02/09/2015,78000.0,1,0,0
3281,3281,72,22/06/2018,100000.0,0,1,0
3282,3282,50,06/01/2018,65000.0,0,1,0
3283,3283,50,13/02/2018,94000.0,0,1,0
3284,3284,63,10/11/2017,94000.0,1,0,0
3285,3285,40,26/02/2015,68000.0,0,1,0
3286,3286,54,17/05/2018,43000.0,1,0,0
3287,3287,47,29/07/2017,35000.0,0,1,0
3288,3288,40,21/02/2015,38000.0,0,1,0
3290,3290,59,30/10/2017,45000.0,0,1,0
3291,3291,38,15/07/2018,77000.0,0,1,0
3292,3292,52,14/07/2018,63000.0,1,0,0
3293,3293,81,08/06/2017,86000.0,1,0,0
3294,3294,79,31/01/2018,53000.0,1,0,0
3295,3295,47,28/06/2018,50000.0,0,1,0
3296,3296,84,28/01/2017,96000.0,1,0,0
3297,3297,73,28/06/2018,65000.0,1,0,0
3298,3298,90,09/09/2017,89000.0,0,1,0
3299,3299,54,26/10/2015,66000.0,0,1,0
3300,3300,80,24/11/2017,109000.0,1,0,0
3301,3301,58,16/01/2018,71000.0,0,1,0
3302,3302,60,02/03/2017,52000.0,0,1,0
3303,3303,82,15/02/2018,96000.0,0,1,0
3304,3304,48,02/04/2018,77000.0,0,1,0
3305,3305,49,21/07/2018,81000.0,0,1,0
3306,3306,54,11/09/2017,89000.0,1,0,0
3308,3308,57,06/01/2018,34000.0,0,1,0
3309,3309,39,07/06/2018,42000.0,0,0,1
3310,3310,74,17/08/2016,65000.0,0,1,0
3311,3311,42,29/11/2017,51000.0,1,0,0
3312,3312,52,16/02/2018,44000.0,1,0,0
3313,3313,53,27/06/2016,64000.0,0,1,0
3315,3315,57,18/07/2018,51000.0,1,0,0
3316,3316,60,15/08/2017,82000.0,0,1,0
3318,3318,52,17/04/2018,64000.0,0,1,0
3319,3319,77,15/12/2017,54000.0,0,1,0
3320,3320,31,11/08/2017,68000.0,0,1,0
3321,3321,45,24/09/2017,55000.0,0,1,0
3322,3322,36,08/09/2017,52000.0,1,0,0
3323,3323,86,17/01/2018,73000.0,0,1,0
3324,3324,62,24/02/2014,44000.0,1,0,0
3327,3327,53,11/08/2015,91000.0,1,0,0
3329,3329,45,18/11/2017,50000.0,0,1,0
3330,3330,47,18/11/2016,64000.0,1,0,0
3331,3331,64,09/09/2017,71000.0,1,0,0
3333,3333,50,19/01/2018,33000.0,1,0,0
3334,3334,72,18/03/2018,74000.0,1,0,0
3335,3335,22,26/09/2016,36000.0,1,0,0
3336,3336,41,13/11/2015,47000.0,0,1,0
3337,3337,48,11/04/2018,51000.0,0,1,0
3338,3338,48,09/01/2018,58000.0,0,1,0
3339,3339,56,10/05/2017,85000.0,0,1,0
3340,3340,48,23/12/2016,59000.0,1,0,0
3341,3341,55,27/12/2017,42000.0,0,1,0
3343,3343,69,30/12/2014,41000.0,0,1,0
3344,3344,64,10/04/2016,66000.0,1,0,0
3345,3345,51,02/10/2017,75000.0,0,1,0
3346,3346,26,21/12/2014,61000.0,0,1,0
3347,3347,40,09/08/2017,59000.0,0,1,0
3348,3348,52,23/08/2017,81000.0,0,1,0
3349,3349,87,31/07/2017,45000.0,0,1,0
3350,3350,82,18/02/2018,72000.0,0,1,0
3351,3351,63,06/01/2017,39000.0,0,1,0
3352,3352,53,14/07/2018,82000.0,0,1,0
3353,3353,80,16/01/2017,116000.0,1,0,0
3354,3354,45,29/10/2017,35000.0,0,1,0
3358,3358,50,14/11/2016,84000.0,0,1,0
3359,3359,59,16/06/2018,63000.0,0,1,0
3360,3360,55,06/04/2017,107000.0,1,0,0
3361,3361,36,25/06/2017,70000.0,1,0,0
3362,3362,62,25/05/2016,73000.0,0,1,0
3363,3363,92,08/02/2018,38000.0,0,1,0
3364,3364,28,11/11/2017,58000.0,1,0,0
3365,3365,59,06/11/2017,78000.0,1,0,0
3366,3366,69,16/04/2018,52000.0,1,0,0
3367,3367,40,23/08/2017,57000.0,1,0,0
3368,3368,63,25/09/2017,105000.0,0,1,0
3369,3369,46,27/09/2015,74000.0,0,1,0
3370,3370,77,19/08/2015,83000.0,1,0,0
3371,3371,58,12/07/2016,91000.0,0,1,0
3373,3373,56,17/09/2017,73000.0,1,0,0
3374,3374,67,02/11/2014,62000.0,0,1,0
3376,3376,54,07/10/2017,69000.0,0,1,0
3377,3377,77,21/06/2018,70000.0,1,0,0
3378,3378,68,12/07/2018,33000.0,0,1,0
3380,3380,28,24/01/2017,30000.0,0,0,1
3381,3381,33,07/05/2018,73000.0,1,0,0
3382,3382,41,23/10/2017,60000.0,1,0,0
3384,3384,55,03/12/2016,94000.0,0,1,0
3385,3385,50,17/08/2017,59000.0,1,0,0
3386,3386,73,24/12/2015,84000.0,1,0,0
3387,3387,66,05/08/2016,31000.0,0,1,0
3388,3388,77,16/08/2016,57000.0,0,1,0
3389,3389,57,03/03/2017,55000.0,1,0,0
3391,3391,54,14/11/2016,41000.0,0,1,0
3392,3392,62,06/09/2017,89000.0,1,0,0
3394,3394,58,22/02/2018,116000.0,1,0,0
3395,3395,34,14/08/2015,72000.0,0,1,0
3396,3396,57,28/06/2016,67000.0,0,1,0
3397,3397,36,20/01/2018,58000.0,1,0,0
3398,3398,38,18/01/2017,58000.0,1,0,0
3399,3399,59,28/08/2014,36000.0,0,1,0
3400,3400,48,22/02/2017,118000.0,1,0,0
3401,3401,56,24/01/2017,72000.0,0,1,0
3403,3403,81,05/06/2018,76000.0,0,1,0
3404,3404,78,10/07/2014,62000.0,0,1,0
3405,3405,31,15/06/2018,51000.0,0,1,0
3406,3406,23,11/07/2018,33000.0,0,1,0
3407,3407,76,25/07/2018,58000.0,0,1,0
3408,3408,61,27/05/2018,78000.0,1,0,0
3409,3409,38,04/12/2017,72000.0,1,0,0
3410,3410,53,31/07/2017,52000.0,0,1,0
3411,3411,53,03/12/2017,84000.0,0,1,0
3412,3412,67,19/12/2017,87000.0,0,1,0
3413,3413,77,23/08/2016,87000.0,1,0,0
3414,3414,73,24/02/2016,80000.0,0,1,0
3415,3415,64,20/01/2018,58000.0,1,0,0
3416,3416,67,19/06/2018,89000.0,0,1,0
3417,3417,54,18/11/2017,31000.0,0,1,0
3418,3418,67,22/10/2017,92000.0,1,0,0
3419,3419,78,11/04/2016,78000.0,0,1,0
3420,3420,66,09/02/2016,70000.0,0,1,0
3421,3421,34,04/09/2014,44000.0,0,1,0
3422,3422,49,21/09/2017,82000.0,0,1,0
3423,3423,24,26/08/2017,57000.0,0,1,0
3424,3424,59,30/12/2017,102000.0,0,1,0
3425,3425,61,28/01/2016,53000.0,0,1,0
3426,3426,33,23/09/2017,64000.0,0,1,0
3427,3427,66,16/04/2018,35000.0,0,1,0
3428,3428,83,21/03/2018,104000.0,1,0,0
3429,3429,54,01/02/2017,109000.0,0,1,0
3432,3432,62,04/07/2018,96000.0,1,0,0
3434,3434,65,10/08/2017,112000.0,1,0,0
3435,3435,75,19/01/2018,79000.0,0,1,0
3436,3436,44,29/07/2015,84000.0,1,0,0
3437,3437,74,02/12/2017,67000.0,0,1,0
3438,3438,60,03/12/2017,86000.0,1,0,0
3439,3439,26,19/05/2015,73000.0,0,1,0
3440,3440,57,26/08/2017,66000.0,1,0,0
3441,3441,91,06/02/2018,89000.0,1,0,0
3443,3443,62,07/10/2016,46000.0,1,0,0
3444,3444,79,31/10/2015,47000.0,0,1,0
3445,3445,33,25/10/2017,51000.0,0,1,0
3447,3447,23,24/03/2018,65000.0,1,0,0
3448,3448,42,15/02/2018,56000.0,0,1,0
3449,3449,68,03/09/2017,68000.0,0,1,0
3450,3450,52,28/08/2016,68000.0,1,0,0
3451,3451,48,16/09/2017,72000.0,1,0,0
3452,3452,37,24/01/2017,74000.0,0,1,0
3453,3453,73,10/09/2017,39000.0,1,0,0
3454,3454,35,08/06/2017,35000.0,0,1,0
3455,3455,55,20/08/2015,87000.0,0,1,0
3456,3456,51,23/02/2018,73000.0,1,0,0
3457,3457,53,25/01/2018,55000.0,1,0,0
3459,3459,59,07/10/2017,48000.0,0,1,0
3460,3460,56,24/09/2017,110000.0,1,0,0
3461,3461,54,19/06/2018,67000.0,0,1,0
3462,3462,47,13/02/2018,54000.0,0,1,0
3464,3464,63,18/07/2018,32000.0,0,1,0
3465,3465,64,05/09/2016,73000.0,1,0,0
3466,3466,21,09/08/2015,39000.0,1,0,0
3467,3467,52,23/12/2016,112000.0,1,0,0
3468,3468,70,27/11/2015,80000.0,1,0,0
3469,3469,24,20/07/2018,50000.0,0,1,0
3470,3470,45,17/01/2016,36000.0,0,1,0
3471,3471,18,20/09/2013,60000.0,0,1,0
3472,3472,52,02/10/2017,32000.0,0,1,0
3473,3473,39,13/12/2017,51000.0,0,1,0
3474,3474,47,13/10/2017,59000.0,0,1,0
3475,3475,32,16/01/2016,49000.0,0,1,0
3476,3476,46,15/12/2017,41000.0,1,0,0
3477,3477,64,28/02/2018,30000.0,1,0,0
3478,3478,38,17/07/2018,43000.0,0,1,0
3479,3479,51,22/04/2017,71000.0,0,1,0
3480,3480,65,30/12/2015,50000.0,0,1,0
3481,3481,78,06/08/2016,85000.0,1,0,0
3482,3482,40,18/08/2017,56000.0,1,0,0
3484,3484,54,25/04/2018,65000.0,1,0,0
3485,3485,60,08/05/2014,31000.0,0,1,0
3486,3486,85,15/06/2017,47000.0,0,1,0
3487,3487,56,10/03/2018,37000.0,0,1,0
3488,3488,47,14/10/2017,58000.0,0,1,0
3489,3489,42,07/12/2017,70000.0,0,1,0
3490,3490,63,13/03/2018,66000.0,0,1,0
3492,3492,22,29/12/2015,38000.0,0,1,0
3493,3493,19,22/12/2017,32000.0,0,1,0
3495,3495,61,19/10/2017,98000.0,0,1,0
3496,3496,59,10/09/2017,60000.0,1,0,0
3497,3497,47,07/06/2018,39000.0,0,1,0
3499,3499,51,11/06/2018,77000.0,1,0,0
3500,3500,69,22/07/2017,33000.0,1,0,0
3501,3501,26,25/09/2015,47000.0,0,1,0
3503,3503,18,05/05/2018,37000.0,0,1,0
3504,3504,20,15/12/2017,31000.0,0,1,0
3505,3505,43,05/03/2017,59000.0,0,1,0
3506,3506,23,17/01/2018,35000.0,0,1,0
3507,3507,57,07/03/2016,34000.0,1,0,0
3508,3508,78,22/07/2018,66000.0,1,0,0
3509,3509,97,21/08/2017,31000.0,0,1,0
3511,3511,36,18/07/2018,74000.0,0,1,0
3512,3512,85,10/10/2015,50000.0,0,1,0
3513,3513,69,26/07/2016,55000.0,1,0,0
3514,3514,66,10/11/2017,40000.0,0,1,0
3515,3515,39,25/01/2016,31000.0,0,1,0
3517,3517,58,06/12/2017,75000.0,1,0,0
3518,3518,45,11/02/2017,67000.0,0,1,0
3519,3519,54,22/12/2017,64000.0,0,1,0
3520,3520,59,17/05/2018,53000.0,1,0,0
3522,3522,24,21/01/2018,55000.0,0,1,0
3523,3523,61,15/02/2018,62000.0,0,1,0
3524,3524,74,30/01/2018,54000.0,0,1,0
3526,3526,29,08/05/2016,71000.0,0,1,0
3527,3527,61,15/04/2017,97000.0,1,0,0
3528,3528,73,17/03/2018,37000.0,1,0,0
3530,3530,52,24/12/2017,51000.0,1,0,0
3531,3531,73,26/06/2018,84000.0,1,0,0
3532,3532,54,07/06/2017,75000.0,1,0,0
3533,3533,81,28/09/2017,57000.0,1,0,0
3534,3534,64,06/01/2018,72000.0,1,0,0
3535,3535,65,21/09/2015,78000.0,0,1,0
3536,3536,65,22/05/2018,74000.0,0,1,0
3537,3537,29,20/06/2014,65000.0,0,1,0
3538,3538,33,21/08/2017,44000.0,0,1,0
3539,3539,74,03/07/2018,61000.0,0,1,0
3540,3540,64,28/10/2017,44000.0,0,1,0
3541,3541,50,31/08/2017,89000.0,0,1,0
3543,3543,44,12/03/2016,72000.0,1,0,0
3544,3544,63,07/10/2014,54000.0,1,0,0
3545,3545,77,10/01/2018,46000.0,1,0,0
3546,3546,64,03/04/2018,48000.0,0,1,0
3547,3547,72,12/12/2015,85000.0,1,0,0
3548,3548,56,03/09/2017,64000.0,0,1,0
3549,3549,73,09/06/2017,67000.0,0,1,0
3550,3550,52,23/06/2018,47000.0,0,1,0
3551,3551,43,13/05/2018,45000.0,0,1,0
3552,3552,49,06/11/2016,66000.0,0,1,0
3553,3553,87,30/11/2016,65000.0,0,1,0
3554,3554,40,20/06/2018,38000.0,1,0,0
3555,3555,63,01/07/2014,55000.0,1,0,0
3556,3556,86,25/03/2016,75000.0,1,0,0
3557,3557,51,13/03/2017,104000.0,0,1,0
3559,3559,53,16/11/2016,106000.0,1,0,0
3560,3560,62,10/11/2017,68000.0,0,1,0
3561,3561,56,09/01/2016,72000.0,0,1,0
3563,3563,53,11/12/2017,48000.0,1,0,0
3565,3565,61,09/11/2017,65000.0,1,0,0
3566,3566,59,24/10/2015,77000.0,1,0,0
3569,3569,58,15/08/2017,119000.0,0,1,0
3570,3570,80,06/10/2015,58000.0,0,1,0
3571,3571,59,10/06/2018,87000.0,0,1,0
3572,3572,24,11/03/2018,42000.0,0,1,0
3573,3573,88,15/04/2016,62000.0,0,1,0
3574,3574,73,29/11/2017,54000.0,0,1,0
3575,3575,61,18/01/2018,33000.0,0,1,0
3577,3577,56,27/07/2017,50000.0,0,1,0
3578,3578,71,09/01/2018,87000.0,1,0,0
3580,3580,48,17/08/2017,71000.0,1,0,0
3582,3582,78,05/08/2013,81000.0,1,0,0
3583,3583,53,30/10/2015,88000.0,1,0,0
3584,3584,49,08/07/2017,71000.0,1,0,0
3585,3585,72,08/05/2018,92000.0,0,1,0
3586,3586,75,06/12/2017,115000.0,1,0,0
3587,3587,25,21/01/2017,61000.0,0,1,0
3588,3588,47,17/07/2018,50000.0,1,0,0
3589,3589,45,01/03/2016,74000.0,1,0,0
3590,3590,59,08/01/2018,68000.0,1,0,0
3591,3591,92,07/12/2017,37000.0,1,0,0
3592,3592,50,18/01/2018,38000.0,0,1,0
3593,3593,73,19/08/2017,53000.0,1,0,0
3595,3595,58,15/09/2015,88000.0,1,0,0
3596,3596,22,13/12/2017,57000.0,0,1,0
3597,3597,67,30/01/2018,45000.0,0,1,0
3598,3598,30,18/04/2016,48000.0,0,1,0
3599,3599,45,08/09/2016,46000.0,0,1,0
3600,3600,58,02/02/2017,73000.0,1,0,0
3601,3601,62,30/09/2017,52000.0,1,0,0
3602,3602,91,19/11/2015,71000.0,1,0,0
3603,3603,70,25/12/2017,68000.0,0,1,0
3605,3605,39,27/08/2013,50000.0,0,1,0
3606,3606,58,18/04/2014,39000.0,0,1,0
3607,3607,49,26/03/2017,87000.0,1,0,0
3608,3608,89,22/09/2017,81000.0,1,0,0
3609,3609,44,25/02/2015,68000.0,0,1,0
3610,3610,55,14/02/2017,44000.0,1,0,0
3611,3611,56,20/09/2015,38000.0,0,1,0
3612,3612,65,22/12/2017,76000.0,0,1,0
3613,3613,90,09/04/2018,38000.0,0,1,0
3614,3614,62,17/09/2015,52000.0,0,1,0
3615,3615,63,08/08/2017,68000.0,1,0,0
3616,3616,36,03/01/2018,40000.0,1,0,0
3617,3617,62,22/12/2017,94000.0,1,0,0
3618,3618,19,04/12/2016,43000.0,0,1,0
3620,3620,76,08/03/2018,118000.0,0,1,0
